transactionID,carrierID,customerID,amount,date
4281,3,203,12.47,2008-12-29 00:25:03
4282,3,464,18.6,2006-08-18 20:25:10
4283,1,483,6.79,2007-12-22 08:08:42
4284,3,691,7.95,2006-12-24 23:52:59
4285,2,610,12.3,2007-07-04 08:11:46
4286,2,889,14.71,2008-06-20 20:55:34
4287,2,174,11.49,2007-09-01 17:56:27
4288,2,71,12.6,2009-12-07 06:47:37
4289,3,557,15.97,2009-05-20 14:10:13
4290,3,428,14.21,2007-09-04 16:54:58
4291,3,676,6.59,2005-04-14 03:36:12
4292,3,119,8.18,2005-06-10 04:09:57
4293,1,291,14.29,2008-06-17 02:08:33
4294,2,624,15.98,2008-05-28 03:55:52
4295,1,88,7.96,2009-05-24 18:35:32
4296,3,317,13.48,2007-10-15 18:00:20
4297,1,365,11.26,2007-03-03 08:04:41
4298,3,778,6.39,2005-01-12 22:20:48
4299,2,369,13.84,2009-05-03 13:26:26
4300,2,28,12.18,2009-12-25 23:53:43
4301,1,303,10.57,2007-06-10 20:05:57
4302,3,75,19.71,2005-12-15 12:23:27
4303,2,967,18.96,2008-10-29 09:31:52
4304,2,190,17.58,2009-07-26 17:41:15
4305,2,501,7.75,2006-08-01 03:32:16
4306,3,237,11.67,2008-07-25 02:22:00
4307,3,646,13.41,2009-11-10 04:51:59
4308,1,207,10.66,2009-05-13 08:26:59
4309,2,312,11.82,2006-06-09 18:55:05
4310,3,899,18.06,2007-04-23 16:52:12
4311,3,984,19.33,2009-08-24 04:48:40
4312,2,771,13.75,2005-09-16 10:08:33
4313,2,461,11.92,2009-12-10 19:11:58
4314,2,423,9.28,2006-03-27 01:50:14
4315,2,617,6.48,2009-01-11 19:23:20
4316,3,89,15.99,2006-05-09 05:57:02
4317,2,983,9.04,2009-02-10 22:58:46
4318,2,316,5.49,2009-04-12 10:38:48
4319,1,187,18.78,2006-07-22 23:13:34
4320,3,997,13.31,2006-12-28 19:38:09
4321,3,694,11.41,2009-12-14 16:54:39
4322,3,23,18.82,2009-01-22 22:35:25
4323,2,695,7.17,2007-03-26 23:22:55
4324,3,416,12.82,2006-03-22 13:40:14
4325,3,558,17.68,2007-10-29 08:05:59
4326,3,753,7.91,2005-01-17 16:24:17
4327,2,299,19.6,2005-05-22 13:54:45
4328,1,651,12.7,2008-05-22 18:48:59
4329,3,857,14.23,2008-11-12 17:36:28
4330,3,768,18.4,2006-04-27 13:16:22
4331,1,884,13.3,2008-08-24 03:13:42
4332,3,885,14.33,2008-06-02 13:59:03
4333,2,388,9.43,2005-10-15 05:38:06
4334,3,258,5.57,2009-02-18 10:36:28
4335,1,294,16.42,2005-07-26 06:09:19
4336,1,767,9.98,2008-07-18 17:55:57
4337,3,271,8.39,2006-06-08 08:47:51
4338,1,276,16.75,2008-03-29 13:20:25
4339,1,567,13.12,2005-05-23 03:43:16
4340,2,821,6.97,2009-07-25 19:35:45
4341,1,459,15.27,2005-01-10 22:15:56
4342,3,699,7.71,2008-03-25 00:25:05
4343,2,527,11.59,2005-08-10 06:21:40
4344,1,875,17.97,2009-11-14 17:14:43
4345,2,638,16.11,2006-02-23 13:37:48
4346,2,57,6.87,2006-09-19 21:06:33
4347,1,547,9.99,2006-12-11 01:03:07
4348,1,996,13.98,2009-12-01 05:36:01
4349,2,442,11.29,2009-02-10 16:18:33
4350,2,891,16.06,2006-12-14 16:42:44
4351,3,765,16.13,2009-03-16 05:37:48
4352,2,534,8.05,2007-04-02 13:01:30
4353,3,520,12.26,2006-10-21 02:47:21
4354,3,126,17.32,2008-02-27 20:52:43
4355,3,989,7.87,2005-12-23 20:11:14
4356,1,504,14.39,2006-07-20 05:14:14
4357,2,337,7.74,2007-11-07 13:18:20
4358,2,408,15.22,2006-01-08 11:30:13
4359,1,561,5.11,2005-09-25 15:14:22
4360,2,507,15.87,2007-11-06 14:35:10
4361,1,417,17.18,2006-04-10 19:16:40
4362,2,188,17.49,2009-02-14 17:53:15
4363,3,82,9.07,2006-08-26 03:23:57
4364,3,231,17.46,2009-05-30 16:05:36
4365,3,463,7.56,2005-11-14 14:55:59
4366,1,279,9.52,2007-05-16 16:20:14
4367,2,771,13.62,2005-02-17 11:33:41
4368,1,940,8.43,2007-11-20 04:46:18
4369,2,18,15.09,2005-01-23 06:43:31
4370,1,342,6.62,2008-05-29 20:15:51
4371,2,448,16.36,2008-08-16 00:47:03
4372,3,905,5.35,2009-08-16 08:51:31
4373,1,514,9.43,2008-03-12 19:21:52
4374,3,885,13.54,2008-10-26 01:28:02
4375,3,390,6.47,2008-10-18 13:19:15
4376,2,910,8.03,2005-05-22 06:05:59
4377,2,567,5.16,2005-11-11 17:17:00
4378,1,428,9.18,2006-08-15 05:16:32
4379,3,330,8.21,2008-12-08 15:14:37
4380,2,748,10.94,2007-03-21 06:09:00
4381,3,540,7.87,2005-12-31 09:32:39
4382,1,370,16.74,2009-06-05 06:21:50
4383,1,455,9.18,2008-09-26 10:17:02
4384,3,525,6.02,2005-09-30 13:18:06
4385,2,789,11.44,2005-01-27 19:31:53
4386,1,709,8.7,2009-11-04 11:50:36
4387,1,269,16.93,2006-03-06 22:29:46
4388,3,942,11.68,2008-01-26 07:50:47
4389,3,129,7.84,2008-06-19 08:55:27
4390,2,154,11.82,2007-04-20 03:21:59
4391,2,486,13.16,2006-08-09 05:10:04
4392,2,910,11.34,2009-05-26 02:51:10
4393,2,869,5.84,2008-01-08 00:59:58
4394,3,84,11.64,2005-07-20 21:58:36
4395,2,604,17.08,2005-12-18 13:43:56
4396,3,901,15.75,2005-07-12 03:42:08
4397,2,833,15.88,2009-07-28 07:43:02
4398,3,379,17.59,2007-05-09 00:52:22
4399,3,828,17.98,2005-05-12 14:23:06
4400,2,24,6.26,2005-12-01 04:41:55
4401,3,879,5.43,2005-02-17 17:59:22
4402,1,788,5.98,2007-08-19 05:51:47
4403,1,378,13.72,2005-12-21 19:05:04
4404,1,934,5.67,2006-06-25 11:32:19
4405,1,859,18.31,2007-04-07 16:50:14
4406,2,300,8.08,2009-03-22 10:34:23
4407,3,902,19.61,2006-06-20 09:08:09
4408,1,744,9.54,2009-06-07 21:29:17
4409,3,289,17.71,2008-01-05 07:37:31
4410,3,6,13.99,2006-07-24 06:01:55
4411,2,154,12.62,2008-12-03 08:02:53
4412,3,829,9.89,2005-05-21 13:42:43
4413,2,185,5.88,2009-05-29 03:07:00
4414,2,333,18.67,2006-09-14 21:41:03
4415,2,43,9.9,2009-08-26 14:09:54
4416,2,448,5.77,2009-08-13 21:51:20
4417,3,993,17.64,2009-12-05 00:00:56
4418,2,145,9.26,2007-01-24 06:41:38
4419,3,182,5.2,2009-08-09 08:07:34
4420,2,503,16.36,2006-03-30 08:21:10
4421,3,842,17.72,2005-05-13 18:24:48
4422,2,54,7.16,2009-07-13 02:43:39
4423,2,411,6.06,2007-03-06 17:16:15
4424,2,434,16.41,2008-12-25 04:17:53
4425,1,185,9.85,2005-11-16 00:12:26
4426,3,638,17.08,2006-01-15 18:59:35
4427,1,875,12.89,2009-07-13 19:09:18
4428,3,894,11.55,2008-01-16 08:26:06
4429,3,535,18.99,2008-02-29 03:36:38
4430,2,526,8.32,2008-04-12 01:42:37
4431,2,642,15.15,2009-04-07 22:43:00
4432,2,276,9.1,2006-06-09 23:08:07
4433,1,801,6.5,2008-08-15 19:00:27
4434,2,824,17.42,2007-04-23 14:13:32
4435,2,513,12.03,2009-03-08 23:05:11
4436,2,747,11.76,2009-06-17 21:09:10
4437,3,183,11.92,2006-02-16 09:54:09
4438,1,954,17.04,2006-05-23 15:34:10
4439,2,760,18.25,2009-04-28 17:36:25
4440,1,728,10.37,2005-07-30 07:45:21
4441,1,792,18.25,2005-05-17 12:56:23
4442,3,517,7.22,2006-10-03 06:35:56
4443,1,39,18.89,2007-12-22 13:39:38
4444,2,939,16.1,2006-01-12 22:38:02
4445,1,144,15.8,2007-07-30 02:19:52
4446,2,983,9.32,2009-02-04 08:25:51
4447,1,520,8.2,2006-07-31 08:15:10
4448,2,431,16.83,2006-12-03 11:44:32
4449,1,542,15.85,2006-02-03 17:24:24
4450,1,733,6.11,2005-04-09 05:58:49
4451,1,938,15.08,2007-06-19 18:15:25
4452,3,424,8.56,2007-06-29 21:56:43
4453,1,684,19.24,2009-03-12 15:37:50
4454,3,662,14.27,2009-02-03 11:57:45
4455,1,976,10.4,2009-08-16 08:37:54
4456,3,887,16.45,2008-05-02 08:45:18
4457,1,381,15.35,2005-06-30 12:32:45
4458,2,427,18.1,2005-02-03 00:20:34
4459,2,24,9.77,2008-06-26 04:37:32
4460,1,666,7.76,2009-07-27 02:55:23
4461,2,752,13.65,2006-03-27 20:29:58
4462,1,571,9.39,2008-09-16 23:33:21
4463,1,179,16.3,2009-03-16 05:08:29
4464,1,692,6.19,2005-07-31 05:31:37
4465,2,891,15.42,2008-08-14 17:53:00
4466,1,824,8.0,2007-01-20 13:00:02
4467,2,895,15.15,2006-12-14 17:00:46
4468,1,867,17.11,2009-06-02 06:16:54
4469,2,54,8.85,2005-06-16 09:20:27
4470,3,427,19.74,2008-09-09 15:06:54
4471,2,870,6.5,2005-06-29 09:22:16
4472,3,771,9.81,2008-12-12 05:45:57
4473,1,309,6.72,2009-09-14 17:28:12
4474,3,580,14.79,2006-08-30 00:47:44
4475,2,8,18.07,2008-07-12 16:59:48
4476,3,467,14.65,2009-06-01 00:27:01
4477,3,65,9.69,2009-11-16 18:49:54
4478,2,83,15.26,2007-03-25 08:22:46
4479,3,24,11.46,2007-09-05 22:44:16
4480,3,701,18.53,2006-10-07 15:37:58
4481,3,80,12.97,2005-03-28 09:21:40
4482,3,43,15.34,2006-07-30 11:49:25
4483,1,446,5.51,2008-09-24 01:16:06
4484,2,880,5.92,2007-07-17 19:54:49
4485,1,87,17.39,2008-10-08 09:58:19
4486,3,83,14.57,2005-04-19 22:17:28
4487,3,263,10.38,2005-01-31 10:16:10
4488,1,137,19.79,2006-04-22 05:16:19
4489,1,42,5.95,2006-11-10 04:07:47
4490,2,887,6.28,2006-07-08 19:26:17
4491,1,903,8.96,2009-05-31 21:57:11
4492,3,795,18.29,2006-10-16 15:15:58
4493,2,638,15.21,2009-12-19 08:55:05
4494,1,216,18.35,2007-03-09 22:51:34
4495,3,612,12.18,2008-05-10 22:02:55
4496,1,237,11.69,2005-06-10 11:15:59
4497,2,691,5.77,2008-12-11 06:17:25
4498,2,775,11.94,2008-06-11 06:54:38
4499,1,226,18.41,2009-03-22 12:56:37
4500,2,516,9.24,2008-11-08 11:37:53
4501,1,150,15.66,2007-10-05 11:16:12
4502,2,449,5.29,2005-11-20 00:28:20
4503,2,417,12.1,2007-10-14 09:24:22
4504,3,642,9.92,2007-05-17 21:56:04
4505,3,710,14.18,2006-07-30 13:38:42
4506,1,996,13.41,2005-12-17 03:14:13
4507,1,444,18.16,2005-09-23 12:18:49
4508,2,184,12.25,2006-03-23 00:57:48
4509,3,64,13.39,2009-09-06 08:45:40
4510,2,593,15.97,2008-08-04 01:33:42
4511,1,433,7.37,2006-11-23 12:37:51
4512,3,216,19.92,2005-03-04 10:49:10
4513,1,614,12.36,2009-04-24 16:49:52
4514,1,869,18.73,2005-11-16 08:10:18
4515,3,505,6.85,2007-01-14 09:48:53
4516,2,239,7.05,2006-12-13 06:00:37
4517,2,50,6.18,2009-08-05 23:19:54
4518,1,11,11.31,2005-04-03 23:04:44
4519,3,15,14.1,2007-11-05 00:19:59
4520,3,507,19.92,2009-07-13 13:14:51
4521,1,394,17.33,2005-01-20 20:03:38
4522,3,905,9.48,2009-01-31 05:03:47
4523,2,446,12.68,2005-06-16 10:22:44
4524,1,176,12.64,2007-03-12 01:54:54
4525,1,103,7.11,2006-11-16 04:33:02
4526,1,418,12.28,2005-02-22 03:49:15
4527,3,502,12.85,2007-05-06 15:06:43
4528,2,306,18.02,2005-02-12 13:24:59
4529,2,111,14.86,2005-05-10 16:58:48
4530,1,345,12.24,2007-10-11 21:39:10
4531,1,968,10.78,2006-02-19 16:52:50
4532,2,789,8.39,2008-01-29 06:32:42
4533,1,89,15.19,2006-12-25 06:35:44
4534,3,570,16.56,2008-02-07 14:09:26
4535,1,781,8.25,2005-04-26 22:54:48
4536,3,488,16.66,2008-08-12 14:29:11
4537,3,898,8.11,2008-07-08 12:40:04
4538,3,3,11.61,2006-10-30 22:23:48
4539,2,814,11.64,2005-05-30 00:15:25
4540,1,540,18.88,2008-02-10 14:37:45
4541,1,255,16.7,2008-02-04 16:57:47
4542,3,76,8.04,2005-05-07 06:15:54
4543,3,212,17.62,2009-11-12 15:43:42
4544,1,944,6.83,2006-11-30 23:05:14
4545,3,100,12.04,2007-09-13 12:07:05
4546,3,816,17.83,2005-05-04 10:48:13
4547,3,176,14.96,2005-06-15 21:06:28
4548,3,343,13.09,2008-07-06 10:18:24
4549,1,43,14.91,2006-03-10 10:30:27
4550,3,193,12.2,2009-07-30 19:39:20
4551,3,968,8.46,2009-10-26 05:48:05
4552,3,560,11.39,2007-04-29 16:50:11
4553,3,742,8.31,2007-08-11 10:17:35
4554,3,768,13.16,2008-06-03 21:15:14
4555,3,773,8.28,2007-06-28 17:37:31
4556,3,522,17.44,2009-08-25 21:03:22
4557,1,896,9.88,2009-02-12 03:00:23
4558,2,349,6.72,2009-01-03 04:14:37
4559,3,71,7.64,2005-12-08 18:29:47
4560,3,445,12.63,2007-07-06 21:52:43
4561,1,345,19.81,2007-03-30 18:35:14
4562,1,667,8.5,2007-11-04 13:47:03
4563,1,465,17.99,2009-12-19 22:45:42
4564,2,240,11.1,2007-03-27 21:40:31
4565,1,651,11.1,2005-12-09 06:01:53
4566,2,489,17.67,2009-08-08 17:02:03
4567,3,624,13.86,2006-08-16 04:14:37
4568,1,43,11.16,2005-05-31 21:52:10
4569,3,262,15.59,2009-12-20 19:31:22
4570,1,700,5.64,2009-10-27 16:33:02
4571,2,592,13.88,2006-11-16 13:44:28
4572,2,128,9.86,2008-09-17 22:47:16
4573,2,272,6.55,2007-12-12 15:03:46
4574,1,471,19.82,2009-04-13 04:27:34
4575,1,764,17.39,2005-02-01 11:17:39
4576,2,59,11.25,2008-07-30 08:42:31
4577,1,184,14.99,2009-02-27 08:49:55
4578,2,250,5.26,2009-12-13 13:11:49
4579,2,51,15.5,2009-10-14 11:33:43
4580,1,147,5.55,2008-02-03 01:01:14
4581,3,647,8.25,2005-05-04 02:23:55
4582,3,402,8.67,2007-01-05 08:26:32
4583,3,887,12.05,2009-08-05 20:07:50
4584,1,128,7.04,2009-05-21 08:11:56
4585,2,595,9.95,2006-03-22 17:31:45
4586,3,603,5.15,2008-08-11 07:25:03
4587,2,936,17.71,2007-10-30 15:18:05
4588,1,144,13.75,2009-10-26 18:00:45
4589,2,856,11.78,2005-06-26 09:41:07
4590,1,654,17.64,2007-09-07 06:00:19
4591,3,869,12.96,2008-04-29 17:37:51
4592,3,770,18.77,2007-08-29 10:55:53
4593,3,891,5.13,2006-05-02 01:50:49
4594,3,396,15.14,2006-11-02 15:10:53
4595,1,669,5.69,2008-02-10 10:07:54
4596,1,729,8.52,2007-01-26 00:34:31
4597,3,275,8.51,2007-07-26 15:21:25
4598,3,417,19.15,2005-07-29 02:59:04
4599,2,383,9.71,2005-10-24 15:19:26
4600,2,415,8.3,2005-03-11 05:11:57
4601,2,356,19.13,2006-10-20 14:01:12
4602,1,382,8.19,2007-06-12 21:03:37
4603,3,450,5.09,2007-11-11 17:58:03
4604,3,479,18.6,2006-10-14 14:22:27
4605,1,289,19.82,2008-06-21 19:39:21
4606,3,330,13.81,2009-09-04 09:32:50
4607,2,457,9.2,2005-11-25 10:04:50
4608,1,883,16.73,2008-09-25 22:37:05
4609,3,243,15.05,2009-05-10 11:48:24
4610,1,2,8.98,2006-07-01 10:36:35
4611,1,517,12.98,2008-08-25 16:52:12
4612,3,884,8.29,2005-02-17 05:41:43
4613,3,999,12.86,2006-04-19 05:31:32
4614,3,637,17.93,2008-04-15 09:31:23
4615,2,899,10.14,2009-06-06 23:21:55
4616,2,505,17.9,2009-07-17 05:30:01
4617,2,926,18.06,2009-09-11 09:06:12
4618,1,54,15.58,2006-12-06 19:21:27
4619,2,173,12.16,2009-04-13 08:15:07
4620,2,800,16.61,2008-08-31 02:01:51
4621,3,375,18.94,2009-06-18 11:46:49
4622,3,817,19.5,2009-08-14 14:56:15
4623,1,830,11.89,2008-04-21 10:54:36
4624,3,160,8.52,2009-03-29 12:03:21
4625,2,688,9.3,2008-02-23 19:53:01
4626,3,402,9.66,2009-09-21 09:55:40
4627,1,605,16.23,2007-12-30 23:50:18
4628,2,380,13.43,2007-02-06 15:02:32
4629,3,312,18.39,2007-09-07 08:09:42
4630,3,721,14.26,2008-01-04 23:09:41
4631,1,408,17.51,2006-08-14 11:14:00
4632,3,166,12.33,2008-02-09 08:11:08
4633,1,109,17.61,2009-03-24 18:57:18
4634,2,285,14.35,2007-03-07 13:46:17
4635,1,509,7.42,2008-12-02 15:57:07
4636,3,824,7.31,2006-10-04 11:28:04
4637,3,798,19.61,2005-05-11 00:15:29
4638,3,272,15.73,2008-03-22 23:19:29
4639,1,760,7.13,2009-09-08 04:55:19
4640,3,582,8.67,2006-04-20 12:41:03
4641,2,271,6.76,2005-07-27 12:33:49
4642,2,790,10.97,2008-08-21 05:25:19
4643,3,240,8.48,2005-03-29 05:44:35
4644,1,974,6.76,2008-03-23 07:15:24
4645,1,956,14.58,2005-07-20 18:58:54
4646,3,258,16.89,2006-05-10 23:57:47
4647,1,511,15.54,2005-06-25 22:34:03
4648,1,194,13.79,2005-05-28 06:20:08
4649,3,416,9.9,2009-02-26 16:09:25
4650,3,129,19.01,2009-09-24 08:21:15
4651,3,463,11.85,2006-09-14 13:56:28
4652,1,97,13.97,2007-05-10 17:41:02
4653,3,215,9.36,2005-10-30 13:08:06
4654,3,873,10.34,2005-06-27 11:43:58
4655,3,441,13.07,2007-01-11 22:15:39
4656,2,971,9.8,2007-08-26 15:34:38
4657,2,180,18.21,2005-12-28 22:20:26
4658,2,306,8.64,2007-06-19 15:37:01
4659,2,944,17.57,2009-11-24 20:50:01
4660,2,974,11.77,2009-11-05 03:52:34
4661,1,219,14.05,2005-11-04 19:00:18
4662,2,939,9.83,2009-07-26 22:25:30
4663,2,243,19.56,2006-10-28 00:00:42
4664,3,931,18.91,2008-07-01 04:01:18
4665,3,23,19.88,2008-04-13 20:31:34
4666,1,948,19.58,2009-12-11 17:04:59
4667,1,312,16.67,2007-09-15 00:41:51
4668,1,968,8.79,2006-02-06 19:21:01
4669,1,647,15.88,2006-05-27 01:48:44
4670,1,133,9.03,2007-06-21 13:39:24
4671,3,276,8.06,2009-08-28 08:13:59
4672,2,63,18.53,2008-05-24 18:58:31
4673,2,275,12.32,2007-09-11 00:15:04
4674,1,420,19.4,2007-05-24 01:10:47
4675,2,75,6.95,2005-07-08 08:01:43
4676,2,532,14.65,2006-11-15 00:00:17
4677,3,926,15.19,2005-10-08 15:53:19
4678,3,623,5.68,2005-12-02 21:50:44
4679,2,402,12.76,2009-08-27 19:10:57
4680,1,34,19.0,2005-09-14 05:47:59
4681,2,518,5.32,2007-09-30 12:11:51
4682,2,604,16.21,2006-02-20 23:55:00
4683,3,848,17.94,2008-09-10 02:24:12
4684,2,409,10.35,2009-01-31 20:15:33
4685,1,325,12.39,2009-12-21 21:56:39
4686,2,759,6.89,2007-07-25 04:08:14
4687,3,804,5.9,2009-01-17 07:52:06
4688,3,896,9.35,2008-03-01 03:08:40
4689,3,233,18.06,2007-08-28 11:29:52
4690,3,327,9.36,2005-06-15 14:53:04
4691,2,558,8.21,2006-07-23 13:17:10
4692,3,339,12.01,2007-01-01 15:51:04
4693,1,609,14.31,2008-12-30 22:38:21
4694,3,457,6.27,2007-01-11 07:43:38
4695,1,101,10.48,2007-08-21 22:30:48
4696,3,752,7.1,2006-03-19 20:20:58
4697,3,875,19.19,2006-03-24 19:50:12
4698,1,95,15.46,2007-08-16 01:46:01
4699,1,26,17.91,2007-06-14 19:32:14
4700,2,893,17.04,2005-10-14 09:37:14
4701,2,524,13.84,2005-11-16 20:02:37
4702,3,664,7.03,2006-02-13 00:24:50
4703,3,914,14.74,2006-01-29 14:47:51
4704,2,605,8.84,2008-04-30 14:22:07
4705,3,49,15.99,2008-06-10 07:09:25
4706,1,537,15.86,2009-09-03 09:26:22
4707,1,590,17.02,2008-11-05 13:48:29
4708,1,126,9.44,2007-08-20 07:55:12
4709,3,195,14.39,2008-06-26 05:00:25
4710,2,809,7.5,2009-05-20 19:29:48
4711,1,654,5.48,2007-05-24 16:34:34
4712,3,444,6.7,2007-03-30 03:11:06
4713,3,120,12.44,2006-04-22 22:49:17
4714,1,122,5.04,2006-02-18 19:56:36
4715,3,398,13.83,2007-08-25 07:37:49
4716,1,812,13.99,2006-01-11 06:32:50
4717,2,456,14.93,2009-02-18 12:26:25
4718,3,952,9.02,2007-10-01 04:27:32
4719,1,673,18.34,2005-06-10 17:33:09
4720,2,295,14.2,2006-06-30 20:20:15
4721,2,119,6.63,2008-10-01 06:41:49
4722,3,7,19.41,2005-03-19 05:47:17
4723,3,659,5.88,2006-01-28 10:24:16
4724,3,155,7.49,2005-04-14 21:58:54
4725,1,472,13.68,2009-11-04 18:33:38
4726,1,628,10.57,2009-07-22 06:20:22
4727,3,206,16.77,2007-12-03 17:48:19
4728,3,776,10.95,2005-04-12 21:37:54
4729,1,980,10.69,2007-05-27 10:48:30
4730,2,606,7.53,2008-07-04 20:03:45
4731,1,362,6.5,2007-05-12 20:10:56
4732,3,12,19.46,2006-05-07 00:47:54
4733,3,785,12.31,2006-08-07 16:17:30
4734,3,55,6.79,2008-10-18 02:44:15
4735,2,523,12.55,2006-11-30 05:58:50
4736,1,164,6.03,2009-12-25 08:08:14
4737,3,881,12.93,2005-01-03 22:22:32
4738,3,104,14.22,2008-08-07 09:06:22
4739,2,629,7.44,2007-07-11 06:14:49
4740,3,782,11.55,2008-09-07 04:40:25
4741,1,241,16.18,2007-01-23 02:30:05
4742,3,59,15.93,2006-01-12 14:09:59
4743,1,424,14.62,2007-10-12 15:35:31
4744,3,180,16.79,2008-03-14 06:57:10
4745,3,559,7.02,2007-12-28 21:19:46
4746,3,307,12.68,2006-05-14 12:44:34
4747,1,508,11.53,2007-12-11 07:59:35
4748,1,551,11.33,2007-07-28 09:22:31
4749,2,623,12.82,2005-07-09 10:54:39
4750,1,377,10.34,2005-08-23 05:03:45
4751,3,150,10.22,2005-08-30 03:17:10
4752,1,363,19.33,2008-11-01 11:21:52
4753,1,577,19.79,2005-09-23 06:55:45
4754,3,702,13.12,2006-06-16 11:05:07
4755,3,735,8.38,2008-02-28 23:23:40
4756,1,914,8.72,2007-07-31 18:10:39
4757,2,205,5.62,2008-05-18 07:17:26
4758,1,495,19.87,2009-02-13 16:13:39
4759,2,19,14.98,2009-01-26 11:29:28
4760,1,946,17.36,2007-11-02 21:45:37
4761,1,400,9.43,2005-09-08 10:15:33
4762,1,946,7.9,2009-10-16 20:58:30
4763,3,896,14.25,2007-02-09 01:44:27
4764,3,40,13.49,2009-09-18 14:05:42
4765,2,758,9.31,2008-12-08 07:41:12
4766,3,197,18.32,2005-06-25 21:29:41
4767,3,698,19.71,2008-05-06 23:01:45
4768,2,934,15.35,2005-08-24 21:47:00
4769,1,56,5.23,2007-08-05 15:05:01
4770,3,409,16.15,2005-03-26 21:51:18
4771,2,703,9.61,2008-07-02 03:02:47
4772,3,654,18.56,2007-07-06 09:59:39
4773,2,89,7.48,2009-12-23 05:39:04
4774,3,275,19.44,2008-06-02 20:36:26
4775,3,544,15.53,2006-02-21 04:15:05
4776,2,976,9.78,2007-11-25 11:52:18
4777,1,409,17.84,2007-02-11 05:28:19
4778,1,473,19.82,2007-01-10 13:40:11
4779,1,161,19.9,2007-08-21 15:15:31
4780,2,204,5.54,2006-05-26 22:59:05
4781,2,470,17.26,2006-05-18 23:22:06
4782,1,375,6.5,2005-03-31 20:06:29
4783,1,878,9.61,2009-01-02 06:26:32
4784,3,761,6.56,2009-02-14 15:10:43
4785,3,832,13.25,2005-09-13 23:11:02
4786,1,220,5.55,2006-06-23 08:58:13
4787,1,764,6.65,2009-02-04 06:08:34
4788,3,8,16.18,2008-08-11 22:01:21
4789,1,790,7.22,2006-12-07 11:04:34
4790,3,807,16.27,2006-08-18 02:54:02
4791,2,844,12.5,2007-03-05 21:33:34
4792,3,574,13.18,2007-09-11 01:56:37
4793,1,938,7.42,2008-04-20 05:22:23
4794,3,647,14.59,2009-02-25 08:11:20
4795,1,385,14.83,2008-01-31 09:24:40
4796,3,705,18.82,2009-03-19 19:36:23
4797,2,153,14.45,2007-10-25 08:12:02
4798,3,663,19.28,2006-12-04 03:58:34
4799,2,56,16.51,2006-03-29 05:47:12
4800,2,965,14.21,2005-03-24 18:40:38
4801,3,256,9.45,2009-08-15 04:40:00
4802,1,149,9.12,2008-07-25 10:04:51
4803,3,463,7.33,2007-04-30 05:32:45
4804,3,35,11.2,2005-10-30 04:21:47
4805,2,594,11.39,2005-07-01 07:23:49
4806,2,794,5.06,2007-11-02 23:33:18
4807,2,164,15.69,2009-06-01 20:17:28
4808,3,392,18.73,2005-04-10 22:21:28
4809,1,667,10.37,2008-02-25 08:50:16
4810,1,176,14.17,2007-07-31 19:36:25
4811,3,817,14.69,2008-07-06 14:27:25
4812,3,824,13.91,2008-01-16 19:11:17
4813,2,788,9.37,2005-07-07 01:45:26
4814,1,235,18.2,2007-05-14 19:14:32
4815,1,455,12.07,2005-11-04 19:55:45
4816,2,911,12.66,2007-04-19 21:26:33
4817,3,349,11.39,2009-03-30 08:22:44
4818,2,722,12.67,2005-09-29 19:53:15
4819,3,16,10.82,2005-12-08 12:49:18
4820,2,7,5.2,2008-10-27 09:57:15
4821,2,99,13.69,2008-08-07 14:37:04
4822,2,215,5.05,2007-04-16 16:35:13
4823,3,825,9.65,2009-01-20 05:01:16
4824,3,963,9.9,2006-05-04 09:30:08
4825,1,7,7.36,2006-11-16 17:11:35
4826,1,657,7.52,2008-12-26 01:21:43
4827,3,41,6.94,2006-06-04 00:40:02
4828,1,680,13.02,2007-01-21 12:46:20
4829,3,618,11.7,2007-04-26 09:22:51
4830,2,858,6.61,2005-07-16 18:47:24
4831,1,502,19.31,2006-06-03 04:14:02
4832,1,397,7.66,2009-11-26 15:23:59
4833,3,994,18.23,2007-02-05 15:54:07
4834,1,806,17.95,2007-07-05 08:48:27
4835,1,435,14.54,2005-05-09 00:25:25
4836,2,993,19.98,2006-05-10 18:43:31
4837,3,328,9.56,2008-02-13 15:56:50
4838,1,253,11.76,2008-12-13 11:31:48
4839,2,413,13.2,2006-04-12 18:12:23
4840,3,893,13.41,2007-12-26 00:13:29
4841,2,463,11.78,2006-01-31 15:16:28
4842,2,565,11.5,2008-05-25 14:12:17
4843,2,551,7.24,2008-06-03 00:57:31
4844,2,909,18.81,2007-04-29 19:34:47
4845,2,945,7.0,2006-03-24 04:36:26
4846,3,299,15.08,2008-06-11 18:26:36
4847,1,588,10.26,2009-06-25 12:12:47
4848,3,259,8.51,2006-06-21 07:35:23
4849,1,351,18.58,2009-09-07 04:00:09
4850,2,981,14.01,2007-01-28 08:07:11
4851,1,294,8.45,2009-06-03 01:43:54
4852,3,437,19.03,2006-07-12 17:19:33
4853,2,279,14.35,2007-02-03 05:54:41
4854,1,571,14.15,2009-09-25 20:43:40
4855,2,587,14.48,2008-12-09 11:56:38
4856,1,321,5.03,2009-08-30 16:50:21
4857,2,470,9.49,2009-10-24 20:38:18
4858,1,961,7.66,2007-07-08 19:15:19
4859,3,208,9.01,2005-06-06 22:27:39
4860,3,641,10.91,2007-09-16 22:28:45
4861,2,867,16.28,2007-10-28 10:42:41
4862,3,265,19.21,2006-08-26 07:11:24
